Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
4152,HR,Female,35,Executive,2017-11-21,1,Diploma,3,34606.76,55,23,10,4,0,5,18,3,2.54,False
4153,Finance,Male,33,Developer,2017-03-19,9,Diploma,4,62196.79,41,19,3,6,75,11,48,3,4.78,False
4154,IT,Male,30,Associate,2015-02-26,8,Master,4,49110.85,49,25,9,5,0,9,78,0,1.99,False
4155,HR,Male,27,Analyst,2015-10-19,6,MBA,3,47627.03,60,25,17,9,25,14,17,2,1.17,False
4156,Legal,Female,34,Lead,2019-01-28,7,Bachelor,3,46154.64,56,25,3,7,0,13,48,2,3.73,False
4157,HR,Female,35,Executive,2017-02-05,7,MBA,4,57151.37,45,22,14,4,0,12,5,3,3.11,False
4158,Sales,Female,21,Executive,2019-05-06,2,Diploma,4,38668.24,56,25,0,4,100,5,57,2,1.23,False
4159,Operations,Male,24,Developer,2020-01-18,3,Bachelor,4,43018.41,59,21,12,2,0,13,38,2,4.3,False
4160,Sales,Female,34,Executive,2021-04-25,7,Bachelor,3,53560.38,58,25,15,5,50,14,60,2,1.7,False
4161,Marketing,Male,25,Associate,2021-08-09,3,MBA,5,43332.5,40,16,18,2,75,11,71,1,1.96,True
4162,Marketing,Female,30,Lead,2018-07-07,7,MBA,4,48822.45,36,11,2,6,100,11,66,2,4.97,False
4163,IT,Male,41,Lead,2021-12-15,1,PhD,4,35657.32,60,25,12,2,0,14,59,1,1.02,False
4164,Finance,Female,39,Manager,2023-03-28,3,PhD,2,33551.96,42,25,9,4,0,7,27,1,2.78,False
4165,Operations,Male,29,Lead,2018-09-25,6,PhD,3,54656.77,60,25,1,0,100,6,39,3,4.35,True
4166,IT,Male,25,Manager,2022-05-04,3,Bachelor,4,50707.53,48,25,16,6,0,10,60,2,1.65,True
4167,HR,Male,37,Lead,2023-04-28,3,PhD,4,44421.15,60,25,5,9,50,6,77,2,3.99,False
4168,Finance,Female,42,Analyst,2025-11-06,1,Bachelor,4,34445.04,39,22,14,9,100,10,40,0,4.09,False
4169,Marketing,Male,27,Manager,2021-09-11,6,Master,3,46275.77,48,24,2,1,0,7,39,1,2.51,False
4170,Operations,Male,36,Associate,2016-07-24,6,Diploma,3,48239.62,41,16,20,10,0,13,40,0,4.49,False
4171,Legal,Female,27,Executive,2021-01-14,4,Master,2,38136.19,52,22,9,9,100,4,11,0,3.03,False
4172,Finance,Female,27,Associate,2020-06-11,7,Master,4,56923.16,39,22,19,10,100,3,73,3,4.3,False
4173,IT,Male,34,Manager,2015-10-15,0,Bachelor,3,30238.44,35,21,19,8,0,6,18,0,1.57,False
4174,IT,Male,34,Developer,2018-06-17,6,Master,3,54906.76,54,22,19,3,75,5,15,3,3.35,False
4175,HR,Male,31,Analyst,2019-07-27,6,Diploma,3,49386.1,55,19,13,8,50,14,22,2,4.1,False
4176,Operations,Female,26,Analyst,2019-08-02,3,Diploma,3,37361.66,46,25,18,10,0,13,30,3,1.38,True
4177,Finance,Male,21,Associate,2023-08-12,4,Master,3,37596.6,60,25,16,7,50,11,20,0,1.24,False
4178,Operations,Female,49,Lead,2017-12-30,5,MBA,3,44123.5,58,25,3,8,50,9,49,1,3.54,False
4179,Legal,Male,31,Associate,2020-02-07,8,PhD,3,55839.82,40,19,8,7,25,3,52,2,4.02,False
4180,Sales,Female,35,Associate,2020-04-10,3,MBA,3,41810.35,35,20,2,10,25,13,57,2,4.06,False
4181,Marketing,Male,41,Associate,2022-06-23,8,PhD,2,51951.92,60,25,8,7,100,5,21,2,3.62,False
4182,Operations,Male,28,Executive,2024-09-18,3,Bachelor,4,41894.97,47,19,4,9,100,5,76,3,1.11,False
4183,Sales,Male,30,Lead,2019-06-01,3,PhD,4,41069.13,35,19,20,3,0,14,45,1,4.73,True
4184,Marketing,Male,28,Analyst,2015-02-15,4,Bachelor,4,44906.14,36,16,13,1,25,10,52,2,1.61,False
4185,Legal,Male,21,Manager,2024-05-28,1,PhD,3,36301.78,48,19,5,1,0,9,46,2,4.74,False
4186,HR,Female,24,Analyst,2025-06-26,4,Master,2,33127.57,48,17,2,1,50,13,18,0,1.59,False
4187,Operations,Male,33,Manager,2025-06-04,2,Diploma,3,42032.7,41,23,5,9,25,8,43,1,2.48,False
4188,Legal,Female,30,Lead,2023-03-31,3,MBA,3,37620.78,42,18,15,5,50,10,21,3,3.47,True
4189,Sales,Female,34,Developer,2017-08-22,8,MBA,4,61085.78,39,17,6,1,25,13,59,3,2.38,False
4190,Sales,Male,30,Associate,2022-06-28,4,PhD,5,47904.77,59,25,19,3,100,4,80,1,2.7,False
4191,Operations,Male,36,Executive,2023-10-15,8,PhD,3,62095.2,55,25,15,5,50,12,11,3,1.5,False
4192,Operations,Female,29,Analyst,2022-09-19,0,Bachelor,3,25211.1,47,19,5,10,25,8,13,1,2.12,False
4193,Operations,Female,31,Manager,2024-08-10,1,MBA,4,36051.3,38,15,15,9,50,12,65,1,3.2,False
4194,Operations,Female,39,Developer,2018-12-08,2,Diploma,2,27375.12,57,25,16,2,75,4,47,0,3.39,False
4195,Finance,Male,31,Analyst,2020-01-21,3,PhD,3,39700.11,38,15,11,4,75,12,69,0,2.23,False
4196,Finance,Female,44,Associate,2023-06-27,10,Bachelor,3,61999.21,41,25,7,9,50,13,26,1,2.09,True
4197,Sales,Male,22,Developer,2022-10-28,10,Master,3,58366.19,40,12,17,6,0,10,20,1,2.44,True
4198,HR,Female,26,Manager,2025-12-01,6,MBA,4,47502.32,45,23,15,7,75,10,52,2,3.59,False
4199,HR,Female,28,Lead,2022-05-12,8,Diploma,4,68761.65,54,24,18,8,50,14,74,3,2.14,False
4200,Sales,Male,30,Associate,2020-10-07,5,PhD,4,48159.57,42,16,8,10,50,10,50,1,2.68,False
4201,Finance,Male,42,Associate,2019-10-15,5,Diploma,4,49813.24,47,21,15,4,25,8,62,3,4.35,False
4202,Sales,Male,37,Lead,2022-04-23,0,MBA,4,31508.88,49,21,13,10,25,5,73,1,4.99,True
4203,HR,Male,33,Developer,2024-02-06,8,MBA,3,48669.32,46,23,16,0,75,7,37,0,1.62,False
4204,IT,Male,33,Executive,2019-11-20,1,Bachelor,3,33001.79,37,19,12,4,0,14,19,2,3.29,False
4205,Legal,Male,23,Associate,2022-04-16,7,MBA,4,55346.98,40,20,16,3,0,13,67,3,2.59,True
4206,Legal,Male,32,Associate,2017-04-07,0,PhD,4,35862.56,39,25,13,7,0,13,54,3,1.77,False
4207,HR,Male,42,Developer,2022-01-04,0,PhD,3,31966.54,44,22,2,2,100,14,40,3,1.7,False
4208,Sales,Male,27,Manager,2023-08-30,3,MBA,3,38548.65,55,25,5,5,100,7,40,2,3.84,False
4209,IT,Male,27,Analyst,2016-01-04,10,Diploma,3,53468.66,41,21,14,6,0,6,14,0,3.54,False
4210,Legal,Female,32,Lead,2023-11-07,7,Bachelor,4,58800.18,47,25,9,8,0,14,74,2,1.4,False
4211,Marketing,Male,38,Associate,2024-12-23,0,Master,4,30204.53,54,25,19,6,0,6,63,1,1.03,True
4212,Legal,Male,41,Developer,2017-05-04,6,Master,5,55774.62,59,25,3,5,0,9,76,2,2.65,False
4213,Operations,Male,39,Lead,2020-06-20,3,Diploma,3,32343.78,49,24,9,3,75,5,14,1,2.03,False
4214,IT,Female,28,Manager,2022-05-09,0,PhD,3,33316.54,38,19,1,3,25,14,49,2,4.33,False
4215,Finance,Female,45,Associate,2016-08-02,7,MBA,3,46531.08,35,15,0,6,100,6,39,0,1.97,False
4216,Sales,Male,25,Analyst,2019-01-11,6,Diploma,3,47577.5,41,18,0,5,0,7,35,1,3.13,False
4217,Finance,Female,27,Lead,2022-04-29,5,Bachelor,3,46466.39,52,25,3,1,50,10,19,0,3.32,True
4218,Sales,Female,33,Executive,2025-12-03,0,MBA,4,30111.07,56,25,12,2,25,7,55,0,1.88,False
4219,IT,Male,25,Lead,2015-01-31,8,Diploma,2,52495.57,38,19,8,9,100,11,7,1,3.25,True
4220,IT,Male,35,Associate,2015-07-26,1,PhD,4,38323.73,60,25,15,4,100,10,69,3,4.89,False
4221,Sales,Female,42,Analyst,2022-12-26,10,MBA,3,63917.07,44,21,17,0,50,13,23,2,4.04,False
4222,HR,Female,32,Associate,2024-07-17,1,Bachelor,4,38398.9,57,25,14,1,50,5,35,3,4.43,False
4223,Finance,Female,21,Associate,2020-06-09,7,MBA,3,50039.2,59,25,16,0,50,4,34,3,4.01,False
4224,HR,Female,31,Manager,2015-07-02,9,PhD,5,65778.89,55,25,14,0,100,6,65,2,4.9,True
4225,Marketing,Female,34,Developer,2019-10-25,8,Diploma,4,62210.28,60,25,4,8,75,9,64,3,3.89,False
4226,Legal,Female,32,Lead,2021-01-23,2,Bachelor,5,39676.96,46,24,9,5,100,8,77,2,1.05,False
4227,Marketing,Female,29,Manager,2025-11-28,6,PhD,3,46663.76,50,25,19,1,75,8,51,1,3.89,False
4228,IT,Male,31,Analyst,2021-12-17,9,MBA,4,57343.9,36,15,14,0,0,8,62,3,2.9,True
4229,Legal,Male,24,Analyst,2023-07-24,10,PhD,4,56226.17,58,23,3,8,50,6,72,0,4.72,False
4230,Legal,Male,32,Analyst,2022-04-29,6,PhD,3,52180.28,50,25,19,1,0,9,13,3,4.45,False
4231,HR,Male,30,Analyst,2020-06-28,1,Master,3,35434.87,46,25,19,4,75,8,19,3,2.24,False
4232,Marketing,Male,27,Lead,2015-07-22,7,Master,3,53776.62,38,17,7,3,75,10,26,3,3.57,False
4233,HR,Female,43,Executive,2020-03-27,3,PhD,3,35303.31,40,19,9,1,100,14,23,0,4.77,False
4234,Legal,Female,27,Manager,2022-10-16,6,MBA,3,50077.26,47,24,14,7,0,5,41,2,2.5,False
4235,Sales,Male,37,Executive,2026-01-13,10,Master,5,62035.84,56,25,16,10,75,4,26,0,1.04,False
4236,Finance,Female,35,Developer,2016-07-01,6,MBA,3,38879.75,36,22,11,5,25,12,18,0,1.49,False
4237,Operations,Male,39,Executive,2015-03-11,1,PhD,3,26889.31,50,25,18,2,0,7,13,0,3.18,False
4238,Operations,Male,21,Executive,2019-06-11,0,Bachelor,3,30161.28,46,19,6,9,25,9,65,0,3.0,False
4239,Sales,Female,30,Analyst,2021-10-29,7,Master,3,45523.4,55,25,15,2,75,7,37,1,1.73,False
4240,IT,Female,23,Manager,2019-10-26,4,Bachelor,4,47515.79,35,12,19,10,75,13,34,2,3.52,False
4241,Sales,Female,32,Executive,2019-05-13,5,Diploma,4,53412.83,57,25,17,3,50,8,29,3,4.45,False
4242,Legal,Female,32,Executive,2018-01-19,2,Bachelor,4,46007.53,48,25,7,3,25,13,60,3,1.97,False
4243,Marketing,Male,27,Analyst,2025-06-05,5,Diploma,5,46625.16,59,25,3,7,75,13,38,0,1.25,False
4244,HR,Male,43,Associate,2024-02-10,8,Bachelor,2,50387.28,39,16,1,5,50,8,22,1,4.51,False
4245,IT,Female,37,Lead,2026-03-23,3,MBA,2,35247.57,50,25,5,5,100,12,33,1,3.19,False
4246,Legal,Female,28,Executive,2019-10-26,0,Master,4,31553.86,45,25,3,6,25,8,56,1,1.78,False
4247,IT,Female,46,Manager,2022-09-01,2,MBA,4,36779.12,48,24,11,9,100,10,60,1,3.93,True
4248,Finance,Female,28,Developer,2017-07-30,8,PhD,5,59541.45,41,19,11,8,75,14,80,3,1.82,False
4249,Operations,Female,29,Manager,2020-09-18,1,PhD,3,36534.82,54,25,14,0,25,3,32,1,3.47,False
4250,Finance,Male,38,Manager,2019-05-08,0,PhD,3,35887.34,53,23,17,4,75,6,22,3,2.94,False
4251,HR,Female,27,Developer,2024-11-28,1,MBA,3,35011.8,46,14,7,0,100,11,9,3,2.85,False
4252,Operations,Male,31,Manager,2016-07-30,3,MBA,2,35445.7,50,23,8,1,75,3,12,2,2.25,False
4253,Marketing,Female,32,Manager,2016-09-12,9,PhD,3,58218.25,51,25,9,4,50,8,10,0,4.78,False
4254,Operations,Female,40,Manager,2022-06-04,5,Master,4,49385.89,35,12,1,1,50,5,77,3,2.23,True
4255,Operations,Male,23,Developer,2023-05-12,6,PhD,3,49171.28,53,25,17,2,50,7,45,2,2.48,False
4256,Operations,Male,29,Analyst,2015-07-23,9,Master,3,62495.19,45,23,17,9,25,6,29,1,3.15,False
4257,Legal,Female,37,Developer,2020-11-23,4,Diploma,5,50559.54,58,25,16,8,50,6,77,2,2.54,False
4258,Legal,Female,29,Executive,2017-03-22,8,PhD,4,58926.13,39,24,14,2,25,14,22,2,2.67,False
4259,Operations,Male,31,Lead,2018-10-08,2,MBA,2,33108.8,55,25,16,5,25,14,33,2,1.43,False
4260,Sales,Male,35,Analyst,2020-10-27,0,Bachelor,3,30764.35,50,25,13,0,100,10,27,3,1.98,False
4261,Operations,Male,29,Developer,2015-08-20,6,Bachelor,3,47326.55,43,21,3,10,75,14,6,0,4.71,True
4262,Operations,Male,28,Developer,2024-06-18,9,Master,5,57576.76,39,21,0,8,25,13,75,0,3.4,False
4263,Marketing,Female,25,Developer,2020-02-10,2,Master,2,27761.23,59,25,7,0,75,4,38,1,2.01,True
4264,IT,Male,36,Associate,2017-07-22,8,Bachelor,4,51010.06,46,25,1,4,75,11,61,0,1.65,True
4265,HR,Male,35,Analyst,2015-04-18,3,PhD,4,37800.99,39,16,14,6,0,3,80,1,1.45,False
4266,Finance,Male,30,Lead,2015-07-31,2,Master,3,38987.18,48,22,20,6,50,6,30,3,1.61,False
4267,Legal,Male,31,Developer,2024-07-16,7,Bachelor,4,47970.82,35,11,9,9,50,12,76,0,2.05,True
4268,Sales,Female,24,Associate,2024-03-15,7,MBA,4,54577.18,45,25,11,3,75,3,10,1,3.83,False
4269,Sales,Female,36,Associate,2023-04-04,4,Master,4,44092.16,39,22,14,7,0,3,74,0,4.61,False
4270,Sales,Male,28,Lead,2024-12-01,6,Master,2,47296.26,56,25,10,10,25,5,9,2,4.56,False
4271,Operations,Male,32,Analyst,2019-05-11,1,Diploma,4,41744.71,42,20,13,1,75,7,57,3,2.01,True
4272,IT,Female,34,Lead,2018-10-07,4,Master,3,41663.5,36,22,16,2,50,6,11,1,4.53,False
4273,HR,Female,35,Developer,2017-10-14,3,PhD,4,42284.92,48,19,10,4,0,11,64,2,1.9,False
4274,Sales,Male,47,Manager,2024-12-14,9,MBA,2,57645.49,60,25,4,9,100,12,19,2,2.76,False
4275,Legal,Female,34,Associate,2019-09-23,10,Master,4,64476.98,54,25,8,6,75,7,23,0,2.92,False
4276,Marketing,Female,21,Lead,2022-11-27,3,Diploma,3,39513.07,43,23,17,7,75,8,51,1,1.59,False
4277,HR,Female,33,Associate,2021-03-27,10,MBA,3,58397.13,59,25,8,6,0,13,21,0,3.92,False
4278,Sales,Female,35,Executive,2021-04-15,0,Master,3,30485.74,53,23,20,7,100,14,30,0,4.69,True
4279,Operations,Female,22,Manager,2017-04-05,8,Master,3,46671.41,41,19,11,7,100,4,9,1,4.85,True
4280,Finance,Female,27,Associate,2016-12-28,10,PhD,3,53843.11,35,16,7,7,25,6,22,0,2.25,False
4281,Operations,Male,32,Manager,2017-12-08,9,Diploma,5,70094.2,51,24,16,10,100,9,78,3,3.45,False
4282,IT,Male,34,Lead,2017-09-06,9,Diploma,4,63818.34,58,25,11,8,0,9,59,3,2.36,False
4283,Legal,Female,26,Executive,2022-11-24,7,Diploma,3,57523.65,39,19,17,8,25,3,42,3,4.55,False
4284,Finance,Female,32,Manager,2016-09-01,9,MBA,3,56997.17,51,21,4,7,50,13,34,2,2.39,False
4285,Operations,Male,33,Analyst,2023-06-22,7,Diploma,3,43189.1,45,24,13,8,100,9,6,0,3.19,False
4286,IT,Male,37,Developer,2023-03-16,3,Master,3,43793.9,38,20,5,2,50,12,37,2,3.4,False
4287,Legal,Male,39,Developer,2016-02-06,4,Diploma,3,40439.0,42,20,8,1,100,4,22,2,4.83,False
4288,Operations,Female,32,Executive,2021-05-24,8,MBA,3,50682.93,57,25,5,9,0,4,26,0,4.42,False
4289,Marketing,Female,39,Lead,2018-03-10,10,MBA,4,64171.91,48,25,5,1,0,11,51,3,3.79,True
4290,Legal,Female,28,Developer,2019-01-02,1,Master,4,35557.0,42,14,9,10,75,12,68,1,2.83,False
4291,Marketing,Male,28,Lead,2015-03-14,3,Bachelor,3,37251.98,51,25,16,8,0,6,43,1,1.63,False
4292,Marketing,Female,31,Lead,2022-05-31,10,Diploma,4,64727.5,59,25,14,3,50,8,41,2,1.24,True
4293,Legal,Male,25,Developer,2019-01-10,3,PhD,4,40963.67,60,25,1,9,25,7,53,1,4.66,False
4294,IT,Female,30,Lead,2020-05-08,5,Diploma,3,43766.69,36,23,3,4,0,13,7,1,2.66,False
4295,HR,Male,32,Developer,2020-09-09,9,Diploma,4,60382.88,51,21,17,3,0,10,43,0,2.97,True
4296,Marketing,Male,38,Manager,2016-01-03,8,Diploma,3,49141.05,53,25,7,7,0,7,48,1,4.25,False
4297,Operations,Male,33,Developer,2016-09-30,3,Diploma,4,46315.03,46,18,6,8,25,12,48,3,3.88,False
4298,Sales,Female,35,Manager,2019-02-26,7,MBA,4,58151.17,54,24,10,1,50,14,54,1,4.43,False
4299,Sales,Female,35,Executive,2022-03-07,5,Master,2,45357.24,44,22,9,4,75,13,24,3,1.43,False
4300,Operations,Male,22,Executive,2023-07-14,3,Bachelor,4,42093.35,52,25,15,5,0,4,78,0,4.67,False
4301,HR,Male,30,Executive,2023-08-08,2,MBA,3,38846.45,41,21,19,3,75,5,51,3,2.6,True
4302,IT,Male,36,Analyst,2015-03-15,1,Diploma,4,37609.43,40,22,10,2,50,3,72,2,3.29,False
4303,HR,Female,35,Developer,2016-03-01,9,MBA,3,58373.57,59,25,1,2,100,7,27,3,3.18,False
4304,Marketing,Male,36,Executive,2018-02-15,7,Master,4,54046.84,54,25,1,3,75,7,76,2,1.06,False
4305,Sales,Male,32,Manager,2018-02-09,6,PhD,4,55457.05,52,24,6,3,50,14,77,3,4.45,False
4306,IT,Female,34,Associate,2016-11-23,0,Diploma,3,37022.87,52,20,10,6,75,11,16,3,4.17,False
4307,Marketing,Female,29,Lead,2018-10-02,2,MBA,4,37658.39,53,23,11,2,0,7,52,2,3.77,False
4308,Operations,Male,21,Associate,2025-11-23,5,MBA,3,44924.75,52,24,1,7,100,12,31,0,2.19,False
4309,Legal,Female,37,Lead,2023-01-30,3,Bachelor,4,40081.03,36,13,9,0,25,14,57,0,2.2,False
4310,Operations,Female,36,Analyst,2017-02-10,5,PhD,3,51188.7,60,25,20,4,25,4,23,2,1.86,False
4311,Marketing,Male,25,Associate,2021-08-06,8,MBA,4,47604.2,49,25,1,0,50,3,68,0,4.91,False
4312,IT,Female,29,Associate,2016-10-19,2,Master,5,45835.96,52,25,2,5,25,5,55,3,3.14,False
4313,Finance,Female,26,Manager,2019-07-14,1,Diploma,4,33937.3,43,24,0,1,50,6,53,0,4.32,False
4314,Legal,Female,39,Executive,2020-07-28,10,Master,3,58314.89,40,17,8,5,50,5,21,2,1.2,False
4315,Operations,Female,25,Executive,2024-04-04,0,PhD,3,30949.89,35,17,0,1,100,10,7,3,4.63,True
4316,IT,Male,36,Developer,2016-12-14,9,MBA,3,62258.11,49,24,16,10,0,3,66,2,3.31,False
4317,Operations,Male,26,Developer,2020-02-21,5,Diploma,4,47693.39,59,25,5,4,25,13,74,2,2.94,False
4318,Marketing,Female,42,Manager,2016-08-16,4,Master,5,42765.77,53,22,8,8,0,14,74,0,1.15,False
4319,IT,Male,36,Manager,2015-11-02,1,Master,4,32103.45,54,22,12,4,25,4,31,1,1.82,False
4320,Sales,Female,32,Associate,2022-06-29,10,Master,3,62381.51,36,16,17,5,75,9,8,1,2.16,False
4321,Marketing,Male,24,Executive,2025-12-29,4,Bachelor,4,41826.04,57,25,14,10,25,8,73,0,3.39,False
4322,Marketing,Female,39,Developer,2025-01-20,3,Diploma,4,40873.5,51,22,11,9,25,6,60,0,3.83,False
4323,Marketing,Female,31,Analyst,2021-11-20,0,Bachelor,3,26921.24,44,25,19,6,0,7,34,0,1.54,False
4324,Marketing,Male,22,Executive,2026-03-20,10,Bachelor,3,53663.95,39,21,3,10,75,14,58,0,2.14,False
4325,Sales,Female,32,Developer,2026-02-25,8,Master,3,59156.43,39,22,3,10,100,12,57,3,1.14,False
4326,IT,Female,36,Lead,2016-03-02,0,Bachelor,3,29363.41,45,22,16,0,75,6,24,1,1.31,False
4327,HR,Female,35,Lead,2017-01-16,4,Diploma,3,42391.2,52,24,13,8,100,14,44,1,3.5,False
4328,Finance,Male,35,Lead,2020-06-09,6,MBA,4,46184.9,59,25,6,9,0,6,73,1,4.42,False
4329,HR,Female,34,Manager,2015-07-12,3,PhD,4,38209.47,36,23,11,5,75,7,53,1,4.55,False
4330,Operations,Female,32,Associate,2017-03-23,8,Master,3,55884.47,54,18,0,1,50,11,15,3,3.62,True
4331,Legal,Male,37,Lead,2018-08-20,3,Master,3,38070.83,48,20,6,1,25,11,33,1,4.53,False
4332,Legal,Female,27,Manager,2018-07-14,1,Master,4,36028.59,56,25,18,0,75,12,68,2,3.86,True
4333,Finance,Female,22,Executive,2018-09-17,5,Master,3,41444.78,45,25,2,5,75,13,14,1,1.79,False
4334,Legal,Female,30,Lead,2018-12-07,7,PhD,3,50812.42,38,20,0,7,100,4,7,2,3.73,False
4335,Legal,Female,31,Manager,2015-01-16,9,Diploma,4,60033.06,42,18,9,6,50,6,74,2,2.25,False
4336,Finance,Female,25,Analyst,2016-10-01,2,Master,4,42517.38,37,17,12,3,50,12,30,3,3.09,False
4337,IT,Male,29,Developer,2018-05-06,9,Diploma,5,69501.74,43,19,0,5,100,12,75,3,3.66,True
4338,HR,Male,21,Manager,2025-02-11,4,MBA,3,36154.4,37,15,16,10,50,12,66,0,2.3,False
4339,HR,Female,28,Analyst,2019-11-03,3,Bachelor,3,36229.71,58,25,1,0,50,11,6,0,1.99,False
4340,Finance,Male,36,Executive,2019-12-24,5,Master,4,47178.17,56,25,10,5,25,8,72,0,1.02,False
4341,Operations,Female,24,Developer,2025-08-11,1,MBA,3,33400.84,47,23,4,6,100,9,10,1,3.58,False
4342,IT,Female,29,Developer,2016-02-11,3,Diploma,4,45092.35,44,25,13,9,75,11,10,3,4.68,False
4343,Legal,Female,35,Executive,2018-06-07,9,Diploma,3,57460.27,47,25,7,0,50,3,13,2,3.15,False
4344,Operations,Female,40,Analyst,2024-05-17,7,Diploma,4,61317.15,37,19,12,0,50,7,32,3,3.74,False
4345,HR,Female,34,Executive,2025-11-17,2,Master,4,45590.94,47,23,7,6,75,3,50,3,1.6,False
4346,Legal,Female,21,Executive,2023-12-13,1,Bachelor,3,34187.14,60,25,8,7,100,3,35,1,3.67,False
4347,Marketing,Male,30,Analyst,2021-12-30,10,Diploma,4,60426.18,35,20,16,10,25,3,63,0,4.35,False
4348,Sales,Male,39,Lead,2021-07-27,4,MBA,3,44203.62,59,25,13,5,0,6,19,1,4.2,False
4349,HR,Female,28,Analyst,2020-02-21,0,PhD,3,25192.45,52,25,7,8,25,8,52,2,1.64,False
4350,Finance,Male,34,Manager,2021-05-02,4,PhD,3,48360.11,38,20,5,8,75,11,13,3,4.7,False
4351,IT,Male,33,Executive,2017-12-10,8,MBA,4,60476.46,44,22,17,6,25,13,56,3,2.06,False
4352,Sales,Male,21,Developer,2019-07-03,5,Diploma,4,49998.25,51,25,10,0,100,6,8,1,1.31,False
4353,Finance,Male,27,Manager,2023-01-12,9,Bachelor,4,63489.96,42,25,4,9,0,7,62,0,1.74,False
4354,Finance,Male,25,Lead,2025-10-19,3,MBA,4,43341.38,52,24,12,3,0,14,37,2,1.05,False
4355,Operations,Female,30,Analyst,2023-03-12,0,MBA,4,25465.49,51,21,6,8,100,10,77,0,1.03,False
4356,Legal,Male,35,Executive,2024-12-02,6,Diploma,3,55003.9,40,21,11,6,50,4,45,3,1.42,False
4357,HR,Female,31,Manager,2021-12-08,3,Bachelor,2,45850.39,43,25,12,6,25,11,13,3,2.93,False
4358,IT,Female,37,Associate,2024-12-19,9,PhD,4,60965.55,37,19,5,1,100,7,29,2,2.31,False
4359,Legal,Female,22,Analyst,2021-02-10,0,PhD,4,29129.47,51,23,19,10,50,9,77,0,3.03,False
4360,Finance,Female,25,Manager,2021-06-17,9,PhD,3,60490.59,35,16,16,7,50,13,33,1,2.66,False
4361,IT,Male,31,Developer,2019-10-23,8,MBA,4,57867.07,55,25,13,9,100,9,49,2,2.12,False
4362,IT,Male,37,Lead,2025-12-28,9,Bachelor,4,58550.75,46,21,8,9,50,5,71,3,1.73,False
4363,Legal,Female,27,Manager,2023-10-30,3,Master,4,48339.75,42,25,18,1,25,10,21,3,4.55,False
4364,Sales,Female,35,Lead,2023-07-24,5,MBA,4,43478.21,45,25,13,9,25,4,79,0,4.88,False
4365,Legal,Male,23,Manager,2015-01-16,6,PhD,3,44976.84,44,25,13,9,100,9,14,0,1.92,False
4366,Sales,Female,37,Associate,2023-04-23,1,PhD,4,31426.65,37,19,19,1,0,11,74,0,2.62,False
4367,Finance,Male,44,Executive,2016-03-30,0,Bachelor,4,32758.09,58,25,3,3,0,10,31,1,4.03,False
4368,Marketing,Female,31,Executive,2019-09-14,8,Bachelor,4,53115.23,35,11,0,7,100,13,67,0,2.18,False
4369,Operations,Male,33,Lead,2025-01-03,8,Diploma,3,53940.66,47,25,8,1,50,6,5,1,3.58,False
4370,Legal,Female,40,Associate,2021-08-27,5,MBA,3,44697.0,54,21,9,10,0,3,32,0,3.48,False
4371,Finance,Female,39,Lead,2022-11-01,1,Master,4,35066.73,58,25,9,10,75,12,36,0,2.35,False
4372,HR,Male,33,Manager,2024-04-10,6,MBA,3,49762.26,47,24,5,9,75,6,16,3,1.28,False
4373,Operations,Male,47,Lead,2019-10-16,0,Diploma,3,29669.56,36,20,20,7,75,14,28,0,2.35,False
4374,Sales,Male,36,Manager,2015-06-17,0,Bachelor,3,28123.79,47,25,12,2,25,8,37,0,2.21,False
4375,IT,Female,33,Associate,2015-06-02,8,Master,5,54946.85,51,23,5,8,25,9,78,0,4.96,True
4376,IT,Male,35,Associate,2016-06-16,6,PhD,4,48426.56,48,24,8,6,75,5,49,0,2.62,False
4377,Marketing,Male,33,Manager,2024-08-12,7,PhD,4,48488.8,41,15,4,3,25,6,42,2,4.44,False
4378,Finance,Female,33,Manager,2024-09-21,1,Bachelor,3,32411.33,36,19,0,5,50,3,27,3,3.85,False
4379,Sales,Female,31,Analyst,2025-11-01,6,Bachelor,3,53442.16,60,25,17,8,75,3,11,2,3.22,False
4380,Finance,Male,43,Associate,2016-04-04,7,Bachelor,3,44894.25,54,25,18,10,50,7,6,0,4.4,False
4381,Operations,Female,32,Analyst,2019-04-12,5,Master,4,43985.51,57,24,3,0,100,14,14,0,4.48,False
4382,Sales,Female,33,Analyst,2016-04-30,2,PhD,3,34951.58,59,21,16,3,0,7,27,3,4.7,True
4383,Marketing,Male,30,Developer,2023-07-04,10,MBA,3,59921.09,35,21,20,10,100,8,7,2,2.4,True
4384,Legal,Female,33,Manager,2020-01-06,0,Diploma,3,26604.32,55,25,8,3,100,10,32,0,2.45,False
4385,Operations,Female,30,Associate,2020-01-28,0,Bachelor,3,29791.64,35,16,9,8,50,5,33,1,2.05,False
4386,Sales,Female,35,Associate,2016-08-05,1,MBA,4,32273.69,48,25,1,2,75,5,76,1,5.0,False
4387,Finance,Female,30,Executive,2023-03-08,9,Diploma,4,59668.87,56,25,17,8,75,14,45,1,1.26,True
4388,IT,Male,29,Analyst,2025-03-11,5,Master,2,42665.09,44,25,9,4,75,6,23,1,3.4,False
